sample_id,step,chunk_id,token_start,token_end,importance
local_10,0,11,704,767,0.01299494318664074
local_10,0,12,768,831,0.027653086930513382
local_10,0,13,832,891,0.3844515085220337
local_10,1,0,0,63,0.5118883848190308
local_10,1,1,64,127,0.010419774800539017
local_10,1,2,128,191,0.009830811992287636
local_10,1,3,192,255,0.008644359186291695
local_10,1,4,256,319,0.007277546916157007
local_10,1,5,320,383,0.007209157105535269
local_10,1,6,384,447,0.007295150309801102
local_10,1,7,448,511,0.007591473404318094
local_10,1,8,512,575,0.00811903178691864
local_10,1,9,576,639,0.00988373439759016
local_10,1,10,640,703,0.010997999459505081
local_10,1,11,704,767,0.012277187779545784
local_10,1,12,768,831,0.026514863595366478
local_10,1,13,832,892,0.3620506227016449
local_10,2,0,0,63,0.4868625998497009
local_10,2,1,64,127,0.01183664333075285
local_10,2,2,128,191,0.010902704671025276
local_10,2,3,192,255,0.009167994372546673
local_10,2,4,256,319,0.007816094905138016
local_10,2,5,320,383,0.0077795288525521755
local_10,2,6,384,447,0.007206191308796406
local_10,2,7,448,511,0.007948225364089012
local_10,2,8,512,575,0.008459105156362057
local_10,2,9,576,639,0.010093661025166512
local_10,2,10,640,703,0.01139117032289505
local_10,2,11,704,767,0.012748056091368198
local_10,2,12,768,831,0.025875069200992584
local_10,2,13,832,893,0.3819130063056946
local_10,3,0,0,63,0.4739815592765808
local_10,3,1,64,127,0.011814656667411327
local_10,3,2,128,191,0.01109609566628933
local_10,3,3,192,255,0.009486377239227295
local_10,3,4,256,319,0.007433563936501741
local_10,3,5,320,383,0.007518866565078497
local_10,3,6,384,447,0.007225434761494398
local_10,3,7,448,511,0.0074410997331142426
local_10,3,8,512,575,0.00782304909080267
local_10,3,9,576,639,0.00936208013445139
local_10,3,10,640,703,0.010288752615451813
local_10,3,11,704,767,0.012512804940342903
local_10,3,12,768,831,0.03003939986228943
local_10,3,13,832,894,0.3939763009548187
early_recall_01,0,0,0,63,0.5105606913566589
early_recall_01,0,1,64,127,0.01719626784324646
early_recall_01,0,2,128,191,0.0137441735714674
early_recall_01,0,3,192,255,0.013253485783934593
early_recall_01,0,4,256,319,0.010768400505185127
early_recall_01,0,5,320,383,0.00813220627605915
early_recall_01,0,6,384,447,0.009824039414525032
early_recall_01,0,7,448,511,0.007958244532346725
early_recall_01,0,8,512,575,0.009592625312507153
early_recall_01,0,9,576,639,0.010379297658801079
early_recall_01,0,10,640,703,0.011974701657891273
early_recall_01,0,11,704,767,0.013217508792877197
early_recall_01,0,12,768,831,0.03765956312417984
early_recall_01,0,13,832,877,0.32573866844177246
early_recall_01,1,0,0,63,0.5035712122917175
early_recall_01,1,1,64,127,0.02308604121208191
early_recall_01,1,2,128,191,0.014224408194422722
early_recall_01,1,3,192,255,0.01211528480052948
early_recall_01,1,4,256,319,0.009951534681022167
early_recall_01,1,5,320,383,0.00782774481922388
early_recall_01,1,6,384,447,0.00905662402510643
early_recall_01,1,7,448,511,0.00841802079230547
early_recall_01,1,8,512,575,0.009562373161315918
early_recall_01,1,9,576,639,0.010548781603574753
early_recall_01,1,10,640,703,0.012643631547689438
early_recall_01,1,11,704,767,0.012983616441488266
early_recall_01,1,12,768,831,0.028466932475566864
early_recall_01,1,13,832,878,0.337543785572052
early_recall_01,2,0,0,63,0.5515378713607788
early_recall_01,2,1,64,127,0.02118222787976265
early_recall_01,2,2,128,191,0.016672572121024132
early_recall_01,2,3,192,255,0.013095609843730927
early_recall_01,2,4,256,319,0.009661559946835041
early_recall_01,2,5,320,383,0.008916697464883327
early_recall_01,2,6,384,447,0.008748459629714489
early_recall_01,2,7,448,511,0.008737604133784771
early_recall_01,2,8,512,575,0.009670339524745941
early_recall_01,2,9,576,639,0.010033437982201576
early_recall_01,2,10,640,703,0.013596370816230774
early_recall_01,2,11,704,767,0.014244122430682182
early_recall_01,2,12,768,831,0.027007024735212326
early_recall_01,2,13,832,879,0.28689610958099365
early_recall_01,3,0,0,63,0.5592695474624634
early_recall_01,3,1,64,127,0.017896456643939018
early_recall_01,3,2,128,191,0.01374438963830471
early_recall_01,3,3,192,255,0.011085640639066696
early_recall_01,3,4,256,319,0.009127341210842133
early_recall_01,3,5,320,383,0.008003109134733677
early_recall_01,3,6,384,447,0.007938837632536888
early_recall_01,3,7,448,511,0.007994355633854866
early_recall_01,3,8,512,575,0.00893758051097393
